CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
22054,DeviceReceived,18.806315367976353,0,AB34,L
22054,NoteWorkshop,18.810507399740484,0,AB34,L
22054,Transmission,18.81278241103459,0,AB34,L
22054,InDelivery,18.81367657946909,0,AB34,L
22054,Approved,18.81394221635506,0,AB34,L
22054,NoteHotline,18.813942283840284,0,AB34,L
22054,Completed,18.813946535400255,0,AB34,L
22055,Creation,18.86613910006524,0,AB62,L
22055,DeviceReceived,18.869396549293246,0,AB62,L
22055,Letter,18.871990870845387,0,AB62,L
22055,InDelivery,18.873090644737605,0,AB62,L
22055,Transmission,18.87330877553134,0,AB62,L
22055,Approved,18.87334456005892,0,AB62,L
22055,NoteHotline,18.873344604574154,0,AB62,L
22055,Completed,18.873353176898874,0,AB62,L
22056,Creation,18.86614838131082,1,AB53,L
22056,DeviceReceived,18.868356181597573,1,AB53,L
22056,InDelivery,18.869236132873226,1,AB53,L
22056,Completed,18.869386672461392,1,AB53,L
22057,Creation,18.86616592512771,0,AB31,L
22057,Letter,18.869236132873226,0,AB31,L
22057,DeviceReceived,18.869473689931223,0,AB31,L
22057,Transmission,18.86958422248237,0,AB31,L
22057,Approved,18.872182832871065,0,AB31,L
22057,NoteHotline,18.872182890171462,0,AB31,L
22057,InDelivery,18.873090644737605,0,AB31,L
22057,Completed,18.873266788924273,0,AB31,L
22058,Creation,18.866177941087567,0,AB52,L
22058,Letter,18.868684273476976,0,AB52,L
22058,DeviceReceived,18.86902112915262,0,AB52,L
22058,NoteWorkshop,18.869021525138635,0,AB52,L
22058,InDelivery,18.871990870845387,0,AB52,L
22058,Transmission,18.872256372045342,0,AB52,L
22058,Approved,18.872282683380597,0,AB52,L
22058,NoteHotline,18.872282740675274,0,AB52,L
22058,Completed,18.87228842556401,0,AB52,L
22059,Creation,18.866178863415406,0,AB52,L
22059,NoteHotline,18.866179798552487,0,AB52,L
22059,DeviceReceived,18.869024162912446,0,AB52,L
22059,Letter,18.869236132873226,0,AB52,L
22059,NoteWorkshop,18.869398917930727,0,AB52,L
22059,InDelivery,18.879664008938327,0,AB52,L
22059,Completed,18.879927455703868,0,AB52,L
22060,Creation,18.866180022729054,1,AB20,E
22060,NoteHotline,18.86618049029716,1,AB20,E
22060,Letter,18.868132109363767,1,AB20,E
22060,DeviceReceived,18.86836149899596,1,AB20,E
22060,StockEntry,18.868684273476976,1,AB20,E
22060,InDelivery,18.868684273476976,1,AB20,E
22060,NoteWorkshop,18.868933491035307,1,AB20,E
22060,Completed,18.868939220545602,1,AB20,E
22061,Creation,18.866196726944445,1,AB40,G
22061,Letter,18.869236132873226,1,AB40,G
22061,InDelivery,18.869236132873226,1,AB40,G
22061,DeviceReceived,18.869502059947816,1,AB40,G
22061,NoteWorkshop,18.86952038129048,1,AB40,G
22061,Completed,18.86952105796082,1,AB40,G
22062,Creation,18.866201479396455,0,AB52,L
22062,DeviceReceived,18.872152947083222,0,AB52,L
22062,Letter,18.872540908979317,0,AB52,L
22062,InDelivery,18.87693035636969,0,AB52,L
22062,NoteWorkshop,18.877254887473438,0,AB52,L
22062,Completed,18.877255083842932,0,AB52,L
22063,Creation,18.866228558975035,0,AB61,L
22063,DeviceReceived,18.873308171374244,0,AB61,L
22063,Letter,18.873640078452528,0,AB61,L
22063,Transmission,18.882115199982458,0,AB61,L
22063,Approved,18.882127807477904,0,AB61,L
22063,NoteHotline,18.882127857907566,0,AB61,L
22063,InDelivery,18.88347861144215,0,AB61,L
22063,Completed,18.883671603608907,0,AB61,L
22064,Creation,18.866231402672526,0,AB20,J
22064,NoteHotline,18.86623270923353,0,AB20,J
22064,DeviceReceived,18.869483233939786,0,AB20,J
22064,NoteWorkshop,18.870585512529146,0,AB20,J
22064,InDelivery,18.872540908979317,0,AB20,J
22064,Completed,18.872804724418017,0,AB20,J
22065,Creation,18.866240881605766,1,AB8,E
22065,NoteHotline,18.866242879855903,1,AB8,E
22065,Letter,18.871990870845387,1,AB8,E
22065,StockEntry,18.871990870845387,1,AB8,E
22065,InDelivery,18.871990870845387,1,AB8,E
22065,DeviceReceived,18.872249324589752,1,AB8,E
22065,NoteWorkshop,18.872360983041002,1,AB8,E
22065,Completed,18.872364815110913,1,AB8,E
22066,Creation,18.86625882088146,0,AB52,E
22066,DeviceReceived,18.869547945660724,0,AB52,E
22066,Transmission,18.872825059569177,0,AB52,E
22066,Approved,18.873346728584306,0,AB52,E
22066,NoteHotline,18.87334679853666,0,AB52,E
22066,StockEntry,18.876382727967858,0,AB52,E
22066,InDelivery,18.876382727967858,0,AB52,E
22066,NoteWorkshop,18.876551897292263,0,AB52,E
22066,Completed,18.876558185515925,0,AB52,E
22067,Creation,18.866261382693928,0,AB16,L
22067,DeviceReceived,18.86845458084349,0,AB16,L
22067,Letter,18.868684273476976,0,AB16,L
22067,Transmission,18.86902411181762,0,AB16,L
22067,Approved,18.87440620606407,0,AB16,L
22067,NoteHotline,18.87440628229492,0,AB16,L
22067,InDelivery,18.876382727967858,0,AB16,L
22067,Completed,18.876551282413434,0,AB16,L
22068,Creation,18.866284092874487,1,AB59,E
22068,DeviceReceived,18.86836351857736,1,AB59,E
22068,InDelivery,18.868684273476976,1,AB59,E
22068,NoteWorkshop,18.868953777314307,1,AB59,E
22068,Completed,18.868957162578983,1,AB59,E
22069,Creation,18.802253079512813,0,AB31,L
22069,DeviceReceived,18.81559240650358,0,AB31,L
22069,Letter,18.81833154641368,0,AB31,L
22069,Transmission,18.81858076212381,0,AB31,L
22069,Approved,18.822701132487424,0,AB31,L
22069,NoteHotline,18.82270129972919,0,AB31,L
22069,InDelivery,18.824696949574758,0,AB31,L
22069,Completed,18.82502825444757,0,AB31,L
22070,Creation,18.866289414898045,0,AB31,L
22070,DeviceReceived,18.869024335357462,0,AB31,L
22070,Letter,18.869236132873226,0,AB31,L
22070,Transmission,18.869588850347544,0,AB31,L
22070,Approved,18.87066539262424,0,AB31,L
22070,NoteHotline,18.870665526528196,0,AB31,L
22070,InDelivery,18.872540908979317,0,AB31,L
22070,Completed,18.872826764750798,0,AB31,L
22071,Creation,18.866306571986925,0,AB49,E
22071,Letter,18.869236132873226,0,AB49,E
22071,DeviceReceived,18.869532459148825,0,AB49,E
22071,NoteHotline,18.869542474978847,0,AB49,E
22071,NoteWorkshop,18.877255071173934,0,AB49,E
22071,StockEntry,18.877477685038794,0,AB49,E
22071,InDelivery,18.877477685038794,0,AB49,E
22071,Completed,18.87764368052956,0,AB49,E
22072,Creation,18.866309076039112,0,AB21,L
22072,Letter,18.869236132873226,0,AB21,L
22072,DeviceReceived,18.869473881450684,0,AB21,L
22072,Transmission,18.86958383948567,0,AB21,L
22072,Approved,18.86962223417493,0,AB21,L
22072,NoteHotline,18.8696225724757,0,AB21,L
22072,InDelivery,18.879664008938327,0,AB21,L
22072,Completed,18.87984839421188,0,AB21,L
22073,Creation,18.86612888995507,0,AB52,L
22073,NoteHotline,18.866130689862864,0,AB52,L
22073,DeviceReceived,18.86947347925977,0,AB52,L
22073,StatusRequest,18.877305353164825,0,AB52,L
22073,InDelivery,18.880755380992262,0,AB52,L
22073,NoteWorkshop,18.881049506580858,0,AB52,L
22073,Completed,18.881049828416764,0,AB52,L
22074,Creation,18.866130926861157,0,AB62,L
22074,DeviceReceived,18.86939647267954,0,AB62,L
22074,Letter,18.871990870845387,0,AB62,L
22074,InDelivery,18.872540908979317,0,AB62,L
22074,Transmission,18.872813848563897,0,AB62,L
22074,Approved,18.872819091410616,0,AB62,L
22074,NoteHotline,18.872819867655004,0,AB62,L
22074,Completed,18.872841086889096,0,AB62,L
22075,Creation,18.866136896637485,0,AB49,E
22075,DeviceReceived,18.869563674502338,0,AB49,E
22075,Transmission,18.872885210001776,0,AB49,E
22075,Letter,18.873090644737605,0,AB49,E
22075,StockEntry,18.873090644737605,0,AB49,E
22075,Approved,18.873283368820537,0,AB49,E
22075,NoteHotline,18.873283476935566,0,AB49,E
22075,Completed,18.87336632141134,0,AB49,E
22075,InDelivery,18.876382727967858,0,AB49,E
22075,NoteWorkshop,18.876556505701984,0,AB49,E
22076,Creation,18.866140874333475,0,AB27,L
22076,NoteHotline,18.866146991371313,0,AB27,L
22076,DeviceReceived,18.869396613137994,0,AB27,L
22076,Letter,18.873090644737605,0,AB27,L
22076,InDelivery,18.873090644737605,0,AB27,L
22076,Completed,18.87330950687891,0,AB27,L
22077,Creation,18.866147324444547,0,AB59,L
22077,Letter,18.869236132873226,0,AB59,L
22077,DeviceReceived,18.869473575019526,0,AB59,L
22077,NoteWorkshop,18.869524192342933,0,AB59,L
22077,InDelivery,18.879664008938327,0,AB59,L
22077,Completed,18.87992342507101,0,AB59,L
22078,Creation,18.86617900432653,0,AB65,L
22078,DeviceReceived,18.869022859993564,0,AB65,L
22078,Transmission,18.86943892215716,0,AB65,L
22078,Approved,18.870632100993223,0,AB65,L
22078,NoteHotline,18.870632298667548,0,AB65,L
22078,InDelivery,18.871990870845387,0,AB65,L
22078,Completed,18.872278233484078,0,AB65,L
22079,Creation,18.80225802970627,0,AB43,L
22079,DeviceReceived,18.80520223768609,0,AB43,L
22079,Transmission,18.8063833131608,0,AB43,L
22079,Approved,18.806863299502037,0,AB43,L
22079,NoteHotline,18.808623501755534,0,AB43,L
22079,InDelivery,18.80899984242867,0,AB43,L
22079,Completed,18.80931207576171,0,AB43,L
22080,Creation,18.86619036041673,0,AB59,L
22080,DeviceReceived,18.867224440857658,0,AB59,L
22080,Transmission,18.869477928886738,0,AB59,L
22080,Approved,18.870587980382055,0,AB59,L
22080,NoteHotline,18.870588018643293,0,AB59,L
22080,InDelivery,18.871990870845387,0,AB59,L
22080,Completed,18.87213141399139,0,AB59,L
22081,Creation,18.866195631699608,0,AB49,L
22081,NoteHotline,18.86619730979355,0,AB49,L
22081,DeviceReceived,18.86902421400727,0,AB49,L
22081,Letter,18.869236132873226,0,AB49,L
22081,InDelivery,18.872540908979317,0,AB49,L
22081,Completed,18.872767628881213,0,AB49,L
22082,Creation,18.866221148671276,0,AB20,J
22082,DeviceReceived,18.868515997975745,0,AB20,J
22082,NoteWorkshop,18.868518042805494,0,AB20,J
22082,InDelivery,18.872540908979317,0,AB20,J
22082,Completed,18.872857069415208,0,AB20,J
22083,Creation,18.86627304526224,0,AB61,L
22083,DeviceReceived,18.86939692597721,0,AB61,L
22083,StatusRequest,18.873301372991875,0,AB61,L
22083,Transmission,18.87339515987904,0,AB61,L
22083,InDelivery,18.873640078452528,0,AB61,L
22083,Approved,18.873862888253097,0,AB61,L
22083,NoteHotline,18.873862939101283,0,AB61,L
22083,Completed,18.873865278115083,0,AB61,L
22084,Creation,18.866274934572697,1,AB40,E
22084,DeviceReceived,18.86838655174254,1,AB40,E
22084,StockEntry,18.868684273476976,1,AB40,E
22084,InDelivery,18.868684273476976,1,AB40,E
22084,NoteWorkshop,18.868965044452715,1,AB40,E
22084,Completed,18.868967088364446,1,AB40,E
22085,Creation,18.86627574793576,0,AB52,L
22085,DeviceReceived,18.86939700259088,0,AB52,L
22085,Letter,18.871990870845387,0,AB52,L
22085,InDelivery,18.872540908979317,0,AB52,L
22085,Transmission,18.872757658028014,0,AB52,L
22085,Approved,18.8727758180143,0,AB52,L
22085,NoteHotline,18.87277585619192,0,AB52,L
22085,Completed,18.872791629787038,0,AB52,L
22086,Creation,18.866279949233647,0,AB20,J
22086,DeviceReceived,18.868524113369176,0,AB20,J
22086,NoteHotline,18.868949191220484,0,AB20,J
22086,InDelivery,18.871990870845387,0,AB20,J
22086,NoteWorkshop,18.87221211931265,0,AB20,J
22086,Completed,18.87221633394299,0,AB20,J
22087,Creation,18.86628950455885,0,AB41,J
22087,DeviceReceived,18.872775067187487,0,AB41,J
22087,NoteWorkshop,18.873875365049425,0,AB41,J
22087,InDelivery,18.880209843851908,0,AB41,J
22087,Completed,18.880509566214553,0,AB41,J
22088,Creation,18.866222653793596,1,AB9,G
22088,NoteHotline,18.866229000901527,1,AB9,G
22088,Letter,18.87033893885883,1,AB9,G
22088,DeviceReceived,18.8705805895589,1,AB9,G
22088,StockEntry,18.872540908979317,1,AB9,G
22088,InDelivery,18.872540908979317,1,AB9,G
22088,NoteWorkshop,18.87286678478296,1,AB9,G
22088,Completed,18.872869482419084,1,AB9,G
22089,Creation,18.866232862946475,0,AB52,L
22089,DeviceReceived,18.869024277875795,0,AB52,L
22089,InDelivery,18.871990870845387,0,AB52,L
22089,Transmission,18.872190803961423,0,AB52,L
22089,Approved,18.872214926946015,0,AB52,L
22089,NoteHotline,18.872215016077103,0,AB52,L
22089,Completed,18.87223119960457,0,AB52,L
22090,Creation,18.866241848708093,1,AB47,E
22090,NoteHotline,18.86624443618257,1,AB47,E
22090,Letter,18.866473785352635,1,AB47,E
22090,DeviceReceived,18.866721563455584,1,AB47,E
22090,InDelivery,18.868132109363767,1,AB47,E
22090,NoteWorkshop,18.8683269098358,1,AB47,E
22090,Completed,18.868329523877318,1,AB47,E
22091,Creation,18.86626119055822,0,AB61,L
22091,DeviceReceived,18.868386379187502,0,AB61,L
22091,Letter,18.868684273476976,0,AB61,L
22091,InDelivery,18.871990870845387,0,AB61,L
22091,Completed,18.87222391004653,0,AB61,L
22092,Creation,18.86627324380012,0,AB20,J
22092,DeviceReceived,18.870676379065596,0,AB20,J
22092,NoteWorkshop,18.872876710012072,0,AB20,J
22092,InDelivery,18.873640078452528,0,AB20,J
22092,Completed,18.874049769661205,0,AB20,J
22093,Creation,18.86629695278186,0,AB20,J
22093,DeviceReceived,18.869512854898005,0,AB20,J
22093,NoteWorkshop,18.870614871294062,0,AB20,J
22093,InDelivery,18.873090644737605,0,AB20,J
22093,Completed,18.8734764817863,0,AB20,J
22094,Creation,18.86612824941771,0,AB62,L
22094,DeviceReceived,18.868382985599066,0,AB62,L
22094,Letter,18.868684273476976,0,AB62,L
22094,Transmission,18.868949159283822,0,AB62,L
22094,Approved,18.869556799548025,0,AB62,L
22094,NoteHotline,18.869556837848737,0,AB62,L
22094,InDelivery,18.873640078452528,0,AB62,L
22094,Completed,18.873800152333125,0,AB62,L
22095,Letter,18.86592039899905,0,AB40,E
22095,Creation,18.86612824941771,0,AB40,E
22095,DeviceReceived,18.86673265732596,0,AB40,E
22095,NoteWorkshop,18.86673298380268,0,AB40,E
22095,StockEntry,18.87033893885883,0,AB40,E
22095,InDelivery,18.87033893885883,0,AB40,E
22095,Approved,18.870607837767512,0,AB40,E
22095,Completed,18.870613194220144,0,AB40,E
22096,Creation,18.86615795070364,0,AB44,E
22096,Letter,18.869236132873226,0,AB44,E
22096,DeviceReceived,18.869575126271158,0,AB44,E
22096,NoteWorkshop,18.869575796521126,0,AB44,E
22096,NoteHotline,18.872317212376764,0,AB44,E
22096,StockEntry,18.872540908979317,0,AB44,E
22096,InDelivery,18.872540908979317,0,AB44,E
22096,Completed,18.87274563178691,0,AB44,E
22097,Creation,18.86615795070364,0,AB55,E
22097,Letter,18.866473785352635,0,AB55,E
22097,DeviceReceived,18.86673342550631,0,AB55,E
22097,StockEntry,18.87033893885883,0,AB55,E
22097,InDelivery,18.87033893885883,0,AB55,E
22097,Completed,18.870607582697623,0,AB55,E
22098,Creation,18.86668104705773,0,AB60,J
22098,DeviceReceived,18.86852794739041,0,AB60,J
22098,NoteWorkshop,18.868528158261153,0,AB60,J
22098,InDelivery,18.871990870845387,0,AB60,J
22098,Completed,18.87232209497599,0,AB60,J
22099,Creation,18.86668104705773,0,AB59,L
22099,Letter,18.869236132873226,0,AB59,L
22099,DeviceReceived,18.869473817610867,0,AB59,L
22099,InDelivery,18.872540908979317,0,AB59,L
22099,Completed,18.87274096123947,0,AB59,L
22100,Creation,18.866667724748734,0,AB52,L
22100,Letter,18.873640078452528,0,AB52,L
22100,DeviceReceived,18.87390751289852,0,AB52,L
22100,StatusRequest,18.880434257288883,0,AB52,L
22100,NoteWorkshop,18.884334260089116,0,AB52,L
22100,NoteHotline,18.887483850735723,0,AB52,L
22100,InDelivery,18.904469063786337,0,AB52,L
22100,Completed,18.904723856811035,0,AB52,L
22101,Creation,18.8666723917383,0,AB52,L
22101,NoteHotline,18.868911779917468,0,AB52,L
22101,DeviceReceived,18.872793411379565,0,AB52,L
22101,Letter,18.873090644737605,0,AB52,L
22101,NoteWorkshop,18.873344089469214,0,AB52,L
22101,StatusRequest,18.880561635733766,0,AB52,L
22101,InDelivery,18.880755380992262,0,AB52,L
22101,Completed,18.880938157761964,0,AB52,L
22102,Creation,18.866673416040367,1,AB57,E
22102,Letter,18.868684273476976,1,AB57,E
22102,InDelivery,18.868684273476976,1,AB57,E
22102,DeviceReceived,18.868927282431905,1,AB57,E
22102,NoteWorkshop,18.86901576416535,1,AB57,E
22102,Completed,18.869017680235537,1,AB57,E
22103,Creation,18.866695163006,1,AB58,E
22103,StockEntry,18.868132109363767,1,AB58,E
22103,InDelivery,18.868132109363767,1,AB58,E
22103,DeviceReceived,18.86836471370747,1,AB58,E
22103,NoteWorkshop,18.868365244165833,1,AB58,E
22103,Completed,18.86841539996966,1,AB58,E
22104,Creation,18.866701551927513,1,AB36,G
22104,NoteHotline,18.86670274264384,1,AB36,G
22104,Letter,18.868684273476976,1,AB36,G
22104,InDelivery,18.868684273476976,1,AB36,G
22104,DeviceReceived,18.868927978666097,1,AB36,G
22104,NoteWorkshop,18.868951899445563,1,AB36,G
22104,Completed,18.868957577752163,1,AB36,G
22105,Creation,18.86670303072016,0,AB49,L
22105,DeviceReceived,18.873803572082462,0,AB49,L
22105,Letter,18.874189210455807,0,AB49,L
22105,NoteWorkshop,18.874353211511647,0,AB49,L
22105,InDelivery,18.880755380992262,0,AB49,L
22105,Completed,18.880957779126494,0,AB49,L
22106,Creation,18.797029158807735,1,AB62,L
22106,DeviceReceived,18.8004942516216,1,AB62,L
22106,StatusRequest,18.800517062393116,1,AB62,L
22106,Letter,18.80135318479819,1,AB62,L
22106,InDelivery,18.801943469621055,1,AB62,L
22106,Completed,18.802223883114717,1,AB62,L
22106,NoteHotline,18.804553880842928,1,AB62,L
22107,Creation,18.802336744731086,0,AB52,L
22107,DeviceReceived,18.80694495568798,0,AB52,L
22107,Letter,18.809585632075805,0,AB52,L
22107,InDelivery,18.81367657946909,0,AB52,L
22107,Transmission,18.81392513569825,0,AB52,L
22107,Approved,18.814086098004452,0,AB52,L
22107,NoteHotline,18.814086313926083,0,AB52,L
22107,Completed,18.81408775790081,0,AB52,L
22108,Creation,18.866708516957765,0,AB47,J
22108,DeviceReceived,18.869515172190273,0,AB47,J
22108,InDelivery,18.873090644737605,0,AB47,J
22108,NoteWorkshop,18.87348557437136,0,AB47,J
22108,Completed,18.87348926860783,0,AB47,J
22109,Creation,18.866720718447144,0,AB62,L
22109,NoteHotline,18.86672160826662,0,AB62,L
22109,DeviceReceived,18.869397213278443,0,AB62,L
22109,Letter,18.871990870845387,0,AB62,L
22109,InDelivery,18.879664008938327,0,AB62,L
22109,Completed,18.879908989207177,0,AB62,L
22110,Creation,18.866757750912235,1,AB34,E
22110,NoteHotline,18.866759940169747,1,AB34,E
22110,Letter,18.868684273476976,1,AB34,E
22110,StockEntry,18.868684273476976,1,AB34,E
22110,InDelivery,18.868684273476976,1,AB34,E
22110,DeviceReceived,18.868957277550034,1,AB34,E
22110,NoteWorkshop,18.86903677048098,1,AB34,E
22110,Completed,18.869040896327554,1,AB34,E
22111,Creation,18.866717261586988,0,AB20,E
22111,Letter,18.880755380992262,0,AB20,E
22111,DeviceReceived,18.88103056225356,0,AB20,E
22111,StatusRequest,18.88865568555215,0,AB20,E
22111,NoteWorkshop,18.888729545015895,0,AB20,E
22111,StockEntry,18.888902924860847,0,AB20,E
22111,InDelivery,18.888902924860847,0,AB20,E
22111,Completed,18.889086672553884,0,AB20,E
22112,Creation,18.86672818266368,0,AB49,E
22112,NoteHotline,18.86672987266724,0,AB49,E
22112,Letter,18.868684273476976,0,AB49,E
22112,DeviceReceived,18.868946534086863,0,AB49,E
22112,StockEntry,18.872540908979317,0,AB49,E
22112,InDelivery,18.872540908979317,0,AB49,E
22112,Completed,18.872797725365455,0,AB49,E
22113,Creation,18.866806335938644,0,AB45,E
22113,Letter,18.869236132873226,0,AB45,E
22113,NoteHotline,18.869553990825143,0,AB45,E
22113,DeviceReceived,18.869556716563146,0,AB45,E
22113,StockEntry,18.872540908979317,0,AB45,E
22113,InDelivery,18.872540908979317,0,AB45,E
22113,Completed,18.872800276843925,0,AB45,E
22113,NoteWorkshop,18.872803846357748,0,AB45,E
22114,Creation,18.802340622629234,0,AB49,L
22114,NoteHotline,18.802340970820058,0,AB49,L
22114,DeviceReceived,18.807444459382864,0,AB49,L
22114,Letter,18.809585632075805,0,AB49,L
22114,InDelivery,18.81309318205916,0,AB49,L
22114,Completed,18.81329164289761,0,AB49,L
22115,Letter,18.866473785352635,1,AB29,
22115,Creation,18.8667121722989,1,AB29,
22115,DeviceReceived,18.866721646676076,1,AB29,
22115,NoteWorkshop,18.868311717581513,1,AB29,
22115,Transmission,18.868329357703733,1,AB29,
22115,StockEntry,18.868684273476976,1,AB29,
22115,InDelivery,18.868684273476976,1,AB29,
22115,Approved,18.868885571370576,1,AB29,
22115,NoteHotline,18.868885616084743,1,AB29,
22115,Completed,18.86894460510563,1,AB29,
22116,Creation,18.866735147508457,0,AB52,
22116,DeviceReceived,18.866735326750145,0,AB52,
22116,NoteWorkshop,18.866739014000608,0,AB52,
22116,Transmission,18.86836964120744,0,AB52,
22116,Letter,18.884565830533813,0,AB52,
22116,StockEntry,18.884565830533813,0,AB52,
22116,InDelivery,18.884565830533813,0,AB52,
22116,Approved,18.884759763557078,0,AB52,
22116,NoteHotline,18.884759952171223,0,AB52,
22116,Completed,18.884832377372824,0,AB52,
22117,Creation,18.86675701475732,1,AB52,
